id,area,match,key,context,en,zh,status,notes,card_id,card_set,field
car_5d9416872770,cards_lua,lua,,card=Sunstreak Courier;field=effect_text;set=WoS,Gain 1R and 1P.,获得1符文和 1战力.,draft,,Sunstreak Courier,WoS,effect_text
car_331ca21c4af3,cards_lua,lua,,card=Everbloom Witch;field=display_name;set=WoS,Everbloom Witch,永绽女巫,draft,,Everbloom Witch,WoS,display_name
car_7811648ad923,cards_lua,lua,,card=Everbloom Witch;field=effect_text;set=WoS,"Gain 3H.
UNITE: Gain 3H.","获得3荣誉.
联合： 获得3荣誉.",draft,,Everbloom Witch,WoS,effect_text
car_a0d847677d70,cards_lua,lua,,card=Marsh Ranger;field=display_name;set=WoS,Marsh Ranger,沼泽游侠,draft,,Marsh Ranger,WoS,display_name
car_fea758667456,cards_lua,lua,,card=Marsh Ranger;field=effect_text;set=WoS,"Gain 1R and 1H. Draw a card.
UNITE: Gain 1R and 1H. Draw a card.","获得1符文和 1荣誉. 抽一张牌.
联合： 获得1符文和 1荣誉. 抽一张牌.",draft,,Marsh Ranger,WoS,effect_text
car_e52aa06eb2a3,cards_lua,lua,,"card=Vyrak, the First;field=display_name;set=WoS","Vyrak, the First",维拉卡·初代,draft,,"Vyrak, the First",WoS,display_name
car_dc53626dd536,cards_lua,lua,,"card=Vyrak, the First;field=effect_text;set=WoS","You may spend P as R to acquire this.
Gain 10H.","你可以花费P作为R以获取此.
获得10荣誉.",draft,,"Vyrak, the First",WoS,effect_text
car_8c89d8894e63,cards_lua,lua,,card=Lunar Guardian;field=display_name;set=WoS,Lunar Guardian,月守卫,draft,,Lunar Guardian,WoS,display_name
car_242149a5c5e9,cards_lua,lua,,card=Lunar Guardian;field=effect_text;set=WoS,"Gain 2R.
",获得2符文.,draft,,Lunar Guardian,WoS,effect_text
car_363313751d2a,cards_lua,lua,,card=Verdant Chanter;field=display_name;set=WoS,Verdant Chanter,翠绿咏者,draft,,Verdant Chanter,WoS,display_name
car_001521cf9a9a,cards_lua,lua,,card=Verdant Chanter;field=effect_text;set=WoS,"Gain 2R.
",获得2符文.,draft,,Verdant Chanter,WoS,effect_text
car_f1fce71a3cc1,cards_lua,lua,,card=Map of the Stars;field=display_name;set=WoS,Map of the Stars,星图,draft,,Map of the Stars,WoS,display_name
car_b99ff4028090,cards_lua,lua,,card=Map of the Stars;field=effect_text;set=WoS,"Once per turn, gain 1R and 1P.",每回合一次，获得1符文和 1战力.,draft,,Map of the Stars,WoS,effect_text
car_9b715210fbed,cards_lua,lua,,"card=Luro, the Hunter;field=display_name;set=WoS","Luro, the Hunter",卢罗·猎手,draft,,"Luro, the Hunter",WoS,display_name
car_89e074f3eec1,cards_lua,lua,,"card=Luro, the Hunter;field=effect_text;set=WoS","Gain 3R.
",获得3符文.,draft,,"Luro, the Hunter",WoS,effect_text
car_a61e1ab53904,cards_lua,lua,,card=Solar Sentry;field=display_name;set=WoS,Solar Sentry,日哨兵,draft,,Solar Sentry,WoS,display_name
car_e94451fc532e,cards_lua,lua,,card=Solar Sentry;field=effect_text;set=WoS,"Gain 2R.
",获得2符文.,draft,,Solar Sentry,WoS,effect_text
car_54ecab6fdc26,cards_lua,lua,,card=Sureshot Tracker;field=display_name;set=WoS,Sureshot Tracker,神射追踪者,draft,,Sureshot Tracker,WoS,display_name
car_945c1fa27180,cards_lua,lua,,card=Sureshot Tracker;field=effect_text;set=WoS,"Gain 2P.
If you play or have played a Flare Tracker this turn, draw a card.","获得2战力.
若你打出或已打出闪光追踪者本回合, 抽一张牌.",draft,pass6,Sureshot Tracker,WoS,effect_text
car_0f660e4c13fd,cards_lua,lua,,card=Foundry Hound;field=display_name;set=WoS,Foundry Hound,铸造厂猎犬,draft,,Foundry Hound,WoS,display_name
car_e4ef6c3a0353,cards_lua,lua,,card=Foundry Hound;field=effect_text;set=WoS,"Once per turn, if you play a Mechana Contruct (including this one) or if it is Day, gain 2R.","每回合一次，若你 打出机械神器 (包括此牌) 或若 它为 昼, 获得2符文.",draft,pass6,Foundry Hound,WoS,effect_text
car_42fad0a9f323,cards_lua,lua,,card=Watchtower Golem;field=display_name;set=WoS,Watchtower Golem,瞭望塔魔像,draft,,Watchtower Golem,WoS,display_name
car_32c04aab780b,cards_lua,lua,,card=Watchtower Golem;field=effect_text;set=WoS,"Once per turn, if you play a Mechana Contruct (including this one) or if it is Day, gain 2P.","每回合一次，若你 打出机械神器 (包括此牌) 或若 它为 昼, 获得2战力.",draft,pass6,Watchtower Golem,WoS,effect_text
car_11474912fbb5,cards_lua,lua,,card=Wrecklamax;field=display_name;set=WoS,Wrecklamax,回收残机,draft,,Wrecklamax,WoS,display_name
car_45668c34daa1,cards_lua,lua,,card=Wrecklamax;field=effect_text;set=WoS,"Once per turn, if you play a Mechana Contruct (including this one) or if it is Day, draw a card.","每回合一次，若你 打出机械神器 (包括此牌) 或若 它为 昼, 抽一张牌.",draft,pass6,Wrecklamax,WoS,effect_text
car_d5e25ef8b729,cards_lua,lua,,card=Illuminator;field=display_name;set=WoS,Illuminator,照明者,draft,,Illuminator,WoS,display_name
car_d132053095a9,cards_lua,lua,,card=Illuminator;field=effect_text;set=WoS,"DAY: Once per turn, gain 1R and 1P ",昼：每回合一次，获得 1 符文和 1 战力,draft,pass3b,Illuminator,WoS,effect_text
car_a3a370157e01,cards_lua,lua,,card=Flare Tracker;field=display_name;set=WoS,Flare Tracker,闪光追踪者,draft,,Flare Tracker,WoS,display_name
car_3d3e5557bcb1,cards_lua,lua,,card=Flare Tracker;field=effect_text;set=WoS,"Gain 2R.
If you play or have played a Sureshot Tracker this turn, draw a card.","获得2符文.
若你打出或已打出神射追踪者本回合, 抽一张牌.",draft,pass6,Flare Tracker,WoS,effect_text
car_d3ad1958cdf8,cards_lua,lua,,card=Rescuebot 505;field=display_name;set=WoS,Rescuebot 505,救援机505,draft,,Rescuebot 505,WoS,display_name
car_5e8e1b17fa78,cards_lua,lua,,card=Rescuebot 505;field=effect_text;set=WoS,"When you acquire this and it is Day, put it directly into play.
When you acquire a Mechana Construct, put it directly into play.","当你获取此 和它 为昼, 将其直接进入战场.
当你获取机械神器, 将其直接进入战场.",draft,pass13,Rescuebot 505,WoS,effect_text
car_7804329e5835,cards_lua,lua,,card=Shade Converter;field=display_name;set=WoS,Shade Converter,暗影转化者,draft,,Shade Converter,WoS,display_name
car_62c729a8b11f,cards_lua,lua,,card=Shade Converter;field=effect_text;set=WoS,"If you control three or more Mechana Constructs, you may treat your turn as Day.","若你控制的三 或更高机械神器, 你可以视为你的回合作为昼.",draft,,Shade Converter,WoS,effect_text
car_cdb2177d4c39,cards_lua,lua,,card=Dogs of War;field=display_name;set=WoS,Dogs of War,犬战争,draft,,Dogs of War,WoS,display_name
car_680c5d6c7c4c,cards_lua,lua,,card=Dogs of War;field=effect_text;set=WoS,"Gain 1P.
You may banish a card in your hand or discard pile. If you do, gain an additional 1P.","获得1战力.
你可以从你的手牌或弃牌堆放逐一张卡牌. 若你如此做，获得额外的 1战力.",draft,pass13,Dogs of War,WoS,effect_text
car_180a162a2c5c,cards_lua,lua,,card=Riftwatch Outpost;field=display_name;set=WoS,Riftwatch Outpost,裂隙守望前哨,draft,,Riftwatch Outpost,WoS,display_name
car_cbc162610ce9,cards_lua,lua,,card=Riftwatch Outpost;field=effect_text;set=WoS,"Once per turn, gain 1P.
You may destroy this to gain 1P.","每回合一次，获得1战力.
你可以摧毁此 以获得1战力.",draft,,Riftwatch Outpost,WoS,effect_text
car_3568045ed32b,cards_lua,lua,,card=Deadeye Assassin;field=display_name;set=WoS,Deadeye Assassin,死眼刺客,draft,,Deadeye Assassin,WoS,display_name
car_b9d74b35b76e,cards_lua,lua,,card=Deadeye Assassin;field=effect_text;set=WoS,"Gain 3P.
Gain an additional 1P for each Void card in your discard pile.","获得3战力.
你弃牌堆中的每张虚空卡牌使你额外获得 1 战力.",draft,pass13,Deadeye Assassin,WoS,effect_text
car_dfa3148eac96,cards_lua,lua,,card=Dark Gladiator;field=display_name;set=WoS,Dark Gladiator,黑暗角斗士,draft,,Dark Gladiator,WoS,display_name
car_7c4505892146,cards_lua,lua,,card=Dark Gladiator;field=effect_text;set=WoS,"Gain 2P.
",获得2战力.,draft,,Dark Gladiator,WoS,effect_text
car_9e528804262b,cards_lua,lua,,card=Dread Conjurer;field=display_name;set=WoS,Dread Conjurer,恐惧咒术师,draft,,Dread Conjurer,WoS,display_name
car_20178d9c514c,cards_lua,lua,,card=Dread Conjurer;field=effect_text;set=WoS,"Draw a card.
",抽一张牌.,draft,,Dread Conjurer,WoS,effect_text
car_92aeaf0857e5,cards_lua,lua,,card=Wartorn Arbiter;field=display_name;set=WoS,Wartorn Arbiter,战创仲裁者,draft,,Wartorn Arbiter,WoS,display_name
car_f5b30c73b237,cards_lua,lua,,card=Wartorn Arbiter;field=effect_text;set=WoS,Gain 1P. ,获得1战力.,draft,,Wartorn Arbiter,WoS,effect_text
car_ee3ac1636f7e,cards_lua,lua,,card=Shade of Sadranis;field=display_name;set=WoS,Shade of Sadranis,暗影萨德拉尼斯,draft,,Shade of Sadranis,WoS,display_name
car_477ab9356cd6,cards_lua,lua,,card=Shade of Sadranis;field=effect_text;set=WoS,"Gain 4P.
",获得4战力.,draft,,Shade of Sadranis,WoS,effect_text
car_34acc9774693,cards_lua,lua,,"card=Isha, the Pursuer;field=display_name;set=WoS","Isha, the Pursuer",伊莎·追猎者,draft,,"Isha, the Pursuer",WoS,display_name
car_f32a1053dce0,cards_lua,lua,,"card=Isha, the Pursuer;field=effect_text;set=WoS","Gain 3P.
The next time you defeat a Monster this turn, gain R equal to the defeated Monster's P cost.","获得3战力.
下次你击败一个怪物本回合, 获得R等同于 被击败怪物之P费用.",draft,pass6,"Isha, the Pursuer",WoS,effect_text
car_4c5995d057d3,cards_lua,lua,,card=Shardwing Beetle;field=display_name;set=WoS,Shardwing Beetle,晶翼甲虫,draft,,Shardwing Beetle,WoS,display_name
car_5293ec9dcce3,cards_lua,lua,,card=Shardwing Beetle;field=effect_text;set=WoS,"Reward: Gain 3H.
When you defeat this, you may pay 3R to gain an additional 3H.","奖励：获得3荣誉.
当你击败此, 你可以支付 3符文以 获得额外的 3荣誉.",draft,pass13,Shardwing Beetle,WoS,effect_text
car_e947419595c5,cards_lua,lua,,card=Deceitful Ghoul;field=display_name;set=WoS,Deceitful Ghoul,欺诈食尸鬼,draft,,Deceitful Ghoul,WoS,display_name
car_6ad96f0e2434,cards_lua,lua,,card=Deceitful Ghoul;field=effect_text;set=WoS,"Reward: Gain 2H.
",奖励：获得2荣誉.,draft,,Deceitful Ghoul,WoS,effect_text
car_386ee59f0718,cards_lua,lua,,card=Scavenger Ants;field=display_name;set=WoS,Scavenger Ants,拾荒者蚁群,draft,,Scavenger Ants,WoS,display_name
car_dec44d21bb47,cards_lua,lua,,card=Scavenger Ants;field=effect_text;set=WoS,"Reward: Gain 4H.
",奖励：获得4荣誉.,draft,,Scavenger Ants,WoS,effect_text
car_cb359ac9965f,cards_lua,lua,,card=Emberwing Moth;field=display_name;set=WoS,Emberwing Moth,烬翼蛾,draft,,Emberwing Moth,WoS,display_name
car_8f88957286db,cards_lua,lua,,card=Emberwing Moth;field=effect_text;set=WoS,"Reward: Gain 5H.
",奖励：获得5荣誉.,draft,,Emberwing Moth,WoS,effect_text
car_f0159c196eeb,cards_lua,lua,,card=Cavern Creeper;field=display_name;set=WoS,Cavern Creeper,洞穴爬行者,draft,,Cavern Creeper,WoS,display_name
car_eff63fe3e86f,cards_lua,lua,,card=Cavern Creeper;field=effect_text;set=WoS,Reward: Gain 1H and 1R.,奖励：获得1荣誉和 1符文.,draft,,Cavern Creeper,WoS,effect_text
car_43ccb53c8c97,cards_lua,lua,,card=Shade Viper;field=display_name;set=WoS,Shade Viper,暗影毒蛇,draft,,Shade Viper,WoS,display_name
car_5f6d9ce422dc,cards_lua,lua,,card=Shade Viper;field=effect_text;set=WoS,"Reward: Gain 2H.
",奖励：获得2荣誉.,draft,,Shade Viper,WoS,effect_text
car_bc47d53ed0ad,cards_lua,lua,,card=Light of False Hope;field=display_name;set=WoS,Light of False Hope,光虚假希望,draft,,Light of False Hope,WoS,display_name
car_f08f01b31797,cards_lua,lua,,card=Light of False Hope;field=effect_text;set=WoS,"Reward: Gain 4H.
",奖励：获得4荣誉.,draft,,Light of False Hope,WoS,effect_text
car_8ee9e1adeaad,cards_lua,lua,,card=Lieutenant Duros;field=display_name;set=WoS,Lieutenant Duros,副官杜洛斯,draft,,Lieutenant Duros,WoS,display_name
car_b2f0ac8633ad,cards_lua,lua,,card=Lieutenant Duros;field=effect_text;set=WoS,"Reward: Gain 4H.
",奖励：获得4荣誉.,draft,,Lieutenant Duros,WoS,effect_text
car_8b8248891208,cards_lua,lua,,card=Legion of Aklys;field=display_name;set=WoS,Legion of Aklys,军团阿克里斯,draft,,Legion of Aklys,WoS,display_name
car_ecba692bca20,cards_lua,lua,,card=Legion of Aklys;field=effect_text;set=WoS,"If all cards in the center row are NIGHT cards, ",若中央牌列的所有卡牌都是夜卡，,draft,pass3b,Legion of Aklys,WoS,effect_text
car_d9d4f5939a81,cards_lua,lua,,"card=Aklys, the Scourge;field=display_name;set=WoS","Aklys, the Scourge",阿克里斯·灾祸,draft,,"Aklys, the Scourge",WoS,display_name
car_50944590d55c,cards_lua,lua,,"card=Aklys, the Scourge;field=effect_text;set=WoS","Reward: Gain 6H.
",奖励：获得6荣誉.,draft,,"Aklys, the Scourge",WoS,effect_text
car_1398f2c36a8e,cards_lua,lua,,card=Dhartha's Trial;field=display_name;set=GotE,Dhartha's Trial,达萨的试炼,draft,,Dhartha's Trial,GotE,display_name
car_85180237267b,cards_lua,lua,,card=Dhartha's Trial;field=effect_text;set=GotE,"Once per turn, if you have played a Mystic or Heavy Infantry, draw a card.
Pay 8R: Transform this into Dhartha, Eternal Seer and acquire it.","每回合一次，若你 已打出秘教士或 重装步兵, 抽一张牌.
支付 8符文: 将此牌转化为达萨, 永恒预言者并获取它.",draft,pass6;pass11,Dhartha's Trial,GotE,effect_text
car_a1bcaf000079,cards_lua,lua,,"card=Dhartha, Eternal Seer;field=display_name;set=GotE","Dhartha, Eternal Seer",达萨·永恒预言者,draft,,"Dhartha, Eternal Seer",GotE,display_name
car_bc08fb3eacde,cards_lua,lua,,"card=Dhartha, Eternal Seer;field=effect_text;set=GotE",Draw four cards.,抽四张牌.,draft,pass11,"Dhartha, Eternal Seer",GotE,effect_text
car_261d119522a3,cards_lua,lua,,card=Radiant Aspirant;field=display_name;set=GotE,Radiant Aspirant,辉耀追求者,draft,,Radiant Aspirant,GotE,display_name
car_e41d79f5549d,cards_lua,lua,,card=Radiant Aspirant;field=effect_text;set=GotE,"EMPOWER
Draw a card.","赋力
抽一张牌.",draft,kw_pass3,Radiant Aspirant,GotE,effect_text
car_57d2e50a4ca5,cards_lua,lua,,card=Water Elemental;field=display_name;set=GotE,Water Elemental,水元素,draft,,Water Elemental,GotE,display_name
car_ff1f3c0917e1,cards_lua,lua,,card=Water Elemental;field=effect_text;set=GotE,"Draw a card.
If this is banished from anywhere during your turn, draw two cards.","抽一张牌.
若此 为被放逐从 任意处在你的回合中, 抽两张牌.",draft,pass6,Water Elemental,GotE,effect_text
car_7070e77f0eba,cards_lua,lua,,card=Sister of the Wind;field=display_name;set=GotE,Sister of the Wind,姐妹风,draft,,Sister of the Wind,GotE,display_name
car_1a17808949f6,cards_lua,lua,,card=Sister of the Wind;field=effect_text;set=GotE,"Banish Sister of the Wind and a card in your hand. If you do, add a Mystic and/or a Heavy Infantry to your hand.",放逐姐妹的 风和 卡牌在你的手牌中. 若你如此做，加入秘教士和/或重装步兵以 你的手牌.,draft,,Sister of the Wind,GotE,effect_text
car_ea6227368747,cards_lua,lua,,card=Yuk Tribe Outcast;field=display_name;set=GotE,Yuk Tribe Outcast,尤克部落放逐者,draft,,Yuk Tribe Outcast,GotE,display_name
car_3a4a3def61a1,cards_lua,lua,,card=Yuk Tribe Outcast;field=effect_text;set=GotE,"Draw a card.
Banish a card in the center row. Then you may banish a Yuk Tribe Outcast or Yuk Tribe Gremlin in your hand to acquire or defeat a card in the center row without paying its cost.","抽一张牌.
放逐中央牌列的一张卡牌. 然后你可以放逐手牌中的尤克部落放逐者或尤克部落小妖，以无需支付费用获取或击败中央牌列的一张卡牌.",draft,pass13,Yuk Tribe Outcast,GotE,effect_text
